538662;22656;VINTAGE BLUE KITCHEN CABINET;2;13/12/2010 15:44;125;15159;United Kingdom
538685;POST;POSTAGE;1;14/12/2010 9:39;15;15694;United Kingdom
538807;M;Manual;1;14/12/2010 12:06;20;17194;United Kingdom
538807;M;Manual;1;14/12/2010 12:06;5;17194;United Kingdom
538999;22655;VINTAGE RED KITCHEN CABINET;2;15/12/2010 12:09;125;16003;United Kingdom
538999;22656;VINTAGE BLUE KITCHEN CABINET;2;15/12/2010 12:09;125;16003;United Kingdom
539016;22655;VINTAGE RED KITCHEN CABINET;2;15/12/2010 13:49;125;13418;United Kingdom
539044;22656;VINTAGE BLUE KITCHEN CABINET;2;15/12/2010 15:47;125;15727;United Kingdom
539044;22655;VINTAGE RED KITCHEN CABINET;2;15/12/2010 15:47;125;15727;United Kingdom
539080;22655;VINTAGE RED KITCHEN CABINET;1;16/12/2010 8:41;295;16607;United Kingdom
539092;35001W;HAND OPEN SHAPE DECO.WHITE;6;16/12/2010 10:08;2;15482;United Kingdom
539092;35001G;HAND OPEN SHAPE GOLD;6;16/12/2010 10:08;2;15482;United Kingdom
539317;M;Manual;2;16/12/2010 19:04;3;17392;United Kingdom
539318;POST;POSTAGE;6;16/12/2010 19:09;40;12348;Finland
539327;POST;POSTAGE;1;17/12/2010 9:24;18;12600;Germany
539330;POST;POSTAGE;3;17/12/2010 9:38;40;12370;Austria
539353;POST;POSTAGE;3;17/12/2010 11:30;28;12782;Portugal
539391;POST;POSTAGE;2;17/12/2010 11:51;15;12417;Belgium
539395;POST;POSTAGE;11;17/12/2010 11:52;18;12471;Germany
539403;POST;POSTAGE;2;17/12/2010 12:21;18;12647;Germany
539405;POST;POSTAGE;6;17/12/2010 12:38;18;12621;Germany
539407;POST;POSTAGE;1;17/12/2010 12:56;18;12726;France
539408;POST;POSTAGE;3;17/12/2010 12:56;18;12720;Germany
539421;22929;SCHOOL DESK AND CHAIR ;1;17/12/2010 14:21;65;14016;EIRE
539421;C2;CARRIAGE;1;17/12/2010 14:21;50;14016;EIRE
539435;POST;POSTAGE;1;17/12/2010 14:46;18;12691;France
539440;22655;VINTAGE RED KITCHEN CABINET;2;17/12/2010 15:15;125;16607;United Kingdom
539446;POST;POSTAGE;9;17/12/2010 15:58;18;12705;Germany
539447;POST;POSTAGE;3;17/12/2010 16:00;18;12395;Belgium
539466;POST;POSTAGE;4;19/12/2010 12:46;18;12668;Germany
539473;C2;CARRIAGE;1;19/12/2010 14:24;50;14911;EIRE
539491;POST;POSTAGE;1;20/12/2010 10:09;15;14646;Netherlands
539551;POST;POSTAGE;1;20/12/2010 11:38;18;12721;France
539581;22656;VINTAGE BLUE KITCHEN CABINET;2;20/12/2010 12:51;125;16143;United Kingdom
539607;POST;POSTAGE;5;20/12/2010 14:10;18;12681;France
539636;POST;POSTAGE;6;20/12/2010 15:15;18;12481;Germany
539663;22823;CHEST NATURAL WOOD 20 DRAWERS;1;21/12/2010 10:26;125;17961;United Kingdom
539676;POST;POSTAGE;3;21/12/2010 10:54;15;12423;Belgium
539688;C2;CARRIAGE;1;21/12/2010 11:00;150;12678;France
539727;POST;POSTAGE;1;21/12/2010 14:26;18;12678;France
539752;POST;POSTAGE;3;21/12/2010 15:43;35;12515;Italy
539840;POST;POSTAGE;3;22/12/2010 14:28;15;12383;Belgium
539946;POST;POSTAGE;1;23/12/2010 11:46;18;13817;Germany
539957;POST;POSTAGE;6;23/12/2010 12:58;18;12585;Germany
539984;C2;CARRIAGE;1;23/12/2010 14:58;50;14911;EIRE
540040;POST;POSTAGE;5;04/01/2011 14:20;40;12483;Sweden
540178;POST;POSTAGE;3;05/01/2011 12:42;18;12681;France
540239;POST;POSTAGE;4;05/01/2011 14:48;18;12682;France
540351;POST;POSTAGE;2;06/01/2011 14:26;18;12735;France
540365;POST;POSTAGE;3;06/01/2011 16:12;18;12413;France
540404;22929;SCHOOL DESK AND CHAIR ;2;07/01/2011 9:40;65;12947;United Kingdom
540410;POST;POSTAGE;3;07/01/2011 10:04;18;12530;Germany
540414;POST;POSTAGE;3;07/01/2011 10:32;18;12481;Germany
540455;POST;POSTAGE;3;07/01/2011 12:07;18;12583;France
540458;POST;POSTAGE;8;07/01/2011 12:28;18;12501;Germany
540463;POST;POSTAGE;2;07/01/2011 13:13;18;12489;France
540469;POST;POSTAGE;4;07/01/2011 14:04;28;12484;Spain
540480;POST;POSTAGE;4;07/01/2011 15:27;18;12480;Germany
540519;POST;POSTAGE;2;09/01/2011 12:12;28;12793;Portugal
540546;POST;POSTAGE;3;09/01/2011 15:56;28;12766;Portugal
540547;C2;CARRIAGE;1;09/01/2011 16:07;50;14911;EIRE
540553;POST;POSTAGE;1;10/01/2011 9:48;18;12500;Germany
540562;POST;POSTAGE;3;10/01/2011 10:35;18;12524;Germany
540642;POST;POSTAGE;7;10/01/2011 13:22;18;12681;France
540647;22655;VINTAGE RED KITCHEN CABINET;1;10/01/2011 14:57;295;17406;United Kingdom
540653;22655;VINTAGE RED KITCHEN CABINET;2;10/01/2011 15:07;125;17406;United Kingdom
540688;POST;POSTAGE;5;11/01/2011 7:57;18;12736;France
540769;POST;POSTAGE;1;11/01/2011 10:38;18;12601;Germany
540789;POST;POSTAGE;2;11/01/2011 11:48;18;12643;France
540801;POST;POSTAGE;6;11/01/2011 12:25;28;12540;Spain
540824;POST;POSTAGE;2;11/01/2011 13:31;18;12728;France
540835;POST;POSTAGE;1;11/01/2011 15:00;18;12724;France
540900;POST;POSTAGE;2;12/01/2011 11:46;18;12712;Germany
540946;22656;VINTAGE BLUE KITCHEN CABINET;1;12/01/2011 12:43;125;12359;Cyprus
540946;22655;VINTAGE RED KITCHEN CABINET;1;12/01/2011 12:43;125;12359;Cyprus
540970;22827;RUSTIC  SEVENTEEN DRAWER SIDEBOARD;1;12/01/2011 13:52;165;14185;United Kingdom
540971;POST;POSTAGE;4;12/01/2011 14:10;15;12383;Belgium
540972;POST;POSTAGE;3;12/01/2011 14:13;18;12437;France
540976;POST;POSTAGE;7;12/01/2011 15:00;18;12652;France
541001;22827;RUSTIC  SEVENTEEN DRAWER SIDEBOARD;1;13/01/2011 10:28;165;16500;United Kingdom
541043;22655;VINTAGE RED KITCHEN CABINET;2;13/01/2011 12:10;125;15510;United Kingdom
541093;POST;POSTAGE;5;13/01/2011 13:21;18;12471;Germany
541115;POST;POSTAGE;7;13/01/2011 15:34;28;12578;Italy
541120;POST;POSTAGE;5;14/01/2011 9:13;18;12490;France
541122;POST;POSTAGE;2;14/01/2011 9:23;18;12708;Germany
541125;POST;POSTAGE;1;14/01/2011 10:06;18;12474;Germany
541138;POST;POSTAGE;6;14/01/2011 10:42;18;12553;France
541224;POST;POSTAGE;1;14/01/2011 14:45;18;12474;Germany
541251;22830;UTILTY CABINET WITH HOOKS;2;16/01/2011 13:25;10;15046;United Kingdom
541269;POST;POSTAGE;8;17/01/2011 11:01;18;12626;Germany
541282;22655;VINTAGE RED KITCHEN CABINET;2;17/01/2011 12:31;125;17690;United Kingdom
541405;POST;POSTAGE;5;17/01/2011 15:17;18;12683;France
541426;22823;CHEST NATURAL WOOD 20 DRAWERS;4;18/01/2011 8:44;110;18233;United Kingdom
541430;POST;POSTAGE;18;18/01/2011 9:50;18;12356;Portugal
541434;C2;CARRIAGE;1;18/01/2011 10:22;50;14911;EIRE
541480;POST;POSTAGE;1;18/01/2011 12:05;18;12527;Germany
541491;POST;POSTAGE;3;18/01/2011 14:04;28;12510;Spain
541505;BANK CHARGES;Bank Charges;1;18/01/2011 15:58;15;15939;United Kingdom
541517;POST;POSTAGE;1;19/01/2011 8:34;18;12665;Germany
541567;POST;POSTAGE;3;19/01/2011 11:51;18;12681;France
541569;POST;POSTAGE;3;19/01/2011 12:14;40;13520;Switzerland
541631;POST;POSTAGE;6;20/01/2011 10:48;18;12637;France
541675;POST;POSTAGE;2;20/01/2011 13:49;15;12402;Belgium
541703;POST;POSTAGE;2;21/01/2011 9:52;28;12594;Italy
541756;POST;POSTAGE;2;21/01/2011 11:42;40;12664;Finland
541789;22823;CHEST NATURAL WOOD 20 DRAWERS;3;21/01/2011 13:07;110;14088;United Kingdom
541808;M;Manual;1;21/01/2011 14:51;10;16210;United Kingdom
541843;22929;SCHOOL DESK AND CHAIR ;1;23/01/2011 12:08;65;13659;United Kingdom
541857;POST;POSTAGE;6;23/01/2011 15:17;18;12727;France
541877;POST;POSTAGE;2;24/01/2011 10:12;18;12559;Germany
541962;POST;POSTAGE;2;24/01/2011 12:58;18;12693;Germany
541965;POST;POSTAGE;7;24/01/2011 13:27;18;12625;Germany
541979;C2;CARRIAGE;1;24/01/2011 14:54;50;14911;EIRE
541980;POST;POSTAGE;1;24/01/2011 15:09;28;12421;Spain
541983;M;Manual;1;24/01/2011 15:47;15;15797;United Kingdom
541991;POST;POSTAGE;2;25/01/2011 9:11;15;12417;Belgium
541998;POST;POSTAGE;1;25/01/2011 10:42;40;12348;Finland
542080;POST;POSTAGE;5;25/01/2011 12:16;18;13815;Germany
542102;22655;VINTAGE RED KITCHEN CABINET;2;25/01/2011 13:26;125;12744;Singapore
542122;22655;VINTAGE RED KITCHEN CABINET;2;25/01/2011 14:36;125;17082;United Kingdom
542128;POST;POSTAGE;2;25/01/2011 15:13;18;12609;Germany
542132;POST;POSTAGE;2;25/01/2011 15:59;18;12691;France
542147;POST;POSTAGE;4;26/01/2011 10:02;28;12782;Portugal
542192;22929;SCHOOL DESK AND CHAIR ;1;26/01/2011 11:27;65;14049;United Kingdom
542215;POST;POSTAGE;3;26/01/2011 12:27;18;12472;Germany
542229;POST;POSTAGE;1;26/01/2011 13:38;18;12474;Germany
542231;22655;VINTAGE RED KITCHEN CABINET;2;26/01/2011 13:40;125;16714;United Kingdom
542238;POST;POSTAGE;3;26/01/2011 14:35;28;12591;Italy
542278;C2;CARRIAGE;1;27/01/2011 10:43;50;14911;EIRE
542349;22827;RUSTIC  SEVENTEEN DRAWER SIDEBOARD;1;27/01/2011 12:10;165;15513;United Kingdom
542369;POST;POSTAGE;1;27/01/2011 13:08;18;12645;Germany
542371;POST;POSTAGE;2;27/01/2011 13:29;18;12468;Germany
542375;POST;POSTAGE;2;27/01/2011 13:42;18;12626;Germany
542398;M;Manual;1;27/01/2011 15:36;4;13174;United Kingdom
542425;POST;POSTAGE;2;28/01/2011 9:20;18;12574;France
542433;POST;POSTAGE;2;28/01/2011 10:45;18;12726;France
542535;POST;POSTAGE;3;28/01/2011 13:37;18;12735;France
542586;POST;POSTAGE;2;28/01/2011 15:45;40;12377;Switzerland
542621;POST;POSTAGE;3;31/01/2011 9:05;18;12528;Germany
542626;POST;POSTAGE;2;31/01/2011 9:51;18;12720;Germany
542648;POST;POSTAGE;5;31/01/2011 11:46;18;12476;Germany
542713;POST;POSTAGE;7;31/01/2011 13:27;18;12668;Germany
542720;POST;POSTAGE;1;31/01/2011 14:35;15;12778;Netherlands
542735;POST;POSTAGE;3;31/01/2011 15:36;18;12681;France
542782;POST;POSTAGE;2;01/02/2011 10:00;18;12712;Germany
542887;POST;POSTAGE;1;01/02/2011 13:10;40;12373;Austria
542894;POST;POSTAGE;2;01/02/2011 13:45;15;12775;Netherlands
542904;POST;POSTAGE;3;01/02/2011 14:58;18;12682;France
542905;POST;POSTAGE;1;01/02/2011 15:11;28;12540;Spain
542911;POST;POSTAGE;1;01/02/2011 15:41;40;12676;Sweden
542922;POST;POSTAGE;2;02/02/2011 9:06;18;12682;France
543017;M;Manual;1;02/02/2011 14:17;15;13199;United Kingdom
543027;POST;POSTAGE;1;02/02/2011 14:51;40;12414;Austria
543030;POST;POSTAGE;1;02/02/2011 15:22;18;12437;France
543037;POST;POSTAGE;1;02/02/2011 16:01;40;12350;Norway
543048;POST;POSTAGE;3;03/02/2011 9:58;18;12600;Germany
543055;POST;POSTAGE;4;03/02/2011 10:41;28;12502;Spain
543056;POST;POSTAGE;6;03/02/2011 10:47;18;12471;Germany
543117;POST;POSTAGE;3;03/02/2011 13:30;15;12464;Belgium
543121;POST;POSTAGE;2;03/02/2011 13:58;18;12662;Germany
543134;M;Manual;1;03/02/2011 15:28;15;15885;United Kingdom
543178;C2;CARRIAGE;1;04/02/2011 10:31;50;14911;EIRE
543180;POST;POSTAGE;4;04/02/2011 10:38;40;12410;Switzerland
543188;POST;POSTAGE;6;04/02/2011 11:45;18;12567;France
543197;22929;SCHOOL DESK AND CHAIR ;1;04/02/2011 12:36;65;12842;United Kingdom
543253;22655;VINTAGE RED KITCHEN CABINET;1;04/02/2011 15:32;295;14842;United Kingdom
543348;22827;RUSTIC  SEVENTEEN DRAWER SIDEBOARD;2;07/02/2011 12:46;145;13983;United Kingdom
543370;22827;RUSTIC  SEVENTEEN DRAWER SIDEBOARD;2;07/02/2011 14:51;145;12359;Cyprus
543370;22656;VINTAGE BLUE KITCHEN CABINET;1;07/02/2011 14:51;125;12359;Cyprus
543370;22655;VINTAGE RED KITCHEN CABINET;1;07/02/2011 14:51;125;12359;Cyprus
543387;POST;POSTAGE;10;08/02/2011 9:41;15;14646;Netherlands
543459;POST;POSTAGE;2;08/02/2011 13:28;18;12599;France
543484;POST;POSTAGE;3;09/02/2011 10:11;18;12721;France
543492;POST;POSTAGE;1;09/02/2011 10:41;18;12720;Germany
543537;POST;POSTAGE;1;09/02/2011 13:50;15;12401;Belgium
543541;POST;POSTAGE;6;09/02/2011 14:44;28;12462;Spain
543550;POST;POSTAGE;1;10/02/2011 9:43;18;12601;Germany
543595;22827;RUSTIC  SEVENTEEN DRAWER SIDEBOARD;1;10/02/2011 12:19;165;16027;United Kingdom
543625;POST;POSTAGE;2;10/02/2011 15:38;18;12583;France
543688;22828;REGENCY MIRROR WITH SHUTTERS;2;11/02/2011 11:36;145;15270;United Kingdom
543733;POST;POSTAGE;1;11/02/2011 12:16;15;12395;Belgium
543822;POST;POSTAGE;3;14/02/2011 9:24;28;12507;Spain
543833;POST;POSTAGE;1;14/02/2011 10:24;18;12476;Germany
543900;POST;POSTAGE;3;14/02/2011 12:11;18;12621;Germany
544069;POST;POSTAGE;2;15/02/2011 14:17;18;12616;France
544115;POST;POSTAGE;5;16/02/2011 11:45;18;12727;France
544157;POST;POSTAGE;2;16/02/2011 12:46;18;12372;Denmark
544193;POST;POSTAGE;5;17/02/2011 8:23;15;12431;Belgium
544200;POST;POSTAGE;2;17/02/2011 10:08;18;12494;France
544203;POST;POSTAGE;3;17/02/2011 10:30;15;12362;Belgium
544210;C2;CARRIAGE;1;17/02/2011 11:01;50;14911;EIRE
544281;POST;POSTAGE;1;17/02/2011 12:23;18;12500;Germany
544302;POST;POSTAGE;1;17/02/2011 13:16;18;12654;Germany
544331;POST;POSTAGE;1;17/02/2011 17:05;15;12455;Cyprus
544355;POST;POSTAGE;5;18/02/2011 10:53;18;12714;France
544390;C2;CARRIAGE;1;18/02/2011 11:36;50;14911;EIRE
544399;POST;POSTAGE;1;18/02/2011 12:28;28;12594;Italy
544407;M;Manual;1;18/02/2011 13:26;15;14606;United Kingdom
544474;POST;POSTAGE;1;21/02/2011 9:52;15;12423;Belgium
544483;POST;POSTAGE;5;21/02/2011 10:53;18;12524;Germany
544495;POST;POSTAGE;6;21/02/2011 11:42;28;12766;Portugal
544573;POST;POSTAGE;5;21/02/2011 13:40;18;12621;Germany
544585;POST;POSTAGE;1;21/02/2011 14:58;18;12523;France
544811;POST;POSTAGE;3;23/02/2011 15:53;18;12471;Germany
544817;POST;POSTAGE;2;23/02/2011 16:44;18;12437;France
544819;M;Manual;6;23/02/2011 17:15;5;12748;United Kingdom
544824;22827;RUSTIC  SEVENTEEN DRAWER SIDEBOARD;1;24/02/2011 9:32;165;17139;United Kingdom
544824;22823;CHEST NATURAL WOOD 20 DRAWERS;1;24/02/2011 9:32;125;17139;United Kingdom
544886;POST;POSTAGE;1;24/02/2011 11:42;40;12582;Finland
544911;22827;RUSTIC  SEVENTEEN DRAWER SIDEBOARD;1;24/02/2011 15:01;165;16838;United Kingdom
544933;POST;POSTAGE;6;25/02/2011 8:44;18;12633;Germany
544934;C2;CARRIAGE;1;25/02/2011 9:01;50;13345;United Kingdom
544996;POST;POSTAGE;2;25/02/2011 11:53;18;12474;Germany
545017;POST;POSTAGE;1;25/02/2011 13:51;15;12361;Belgium
545034;POST;POSTAGE;1;25/02/2011 16:42;40;13493;Switzerland
545038;22183;CAKE STAND VICTORIAN FILIGREE MED;1;27/02/2011 10:13;3;13684;United Kingdom
545051;POST;POSTAGE;1;27/02/2011 11:58;18;12599;France
545084;POST;POSTAGE;2;28/02/2011 10:55;40;12458;Switzerland
545086;POST;POSTAGE;1;28/02/2011 11:43;18;12678;France
545105;POST;POSTAGE;6;28/02/2011 11:58;18;12598;France
545140;POST;POSTAGE;2;28/02/2011 12:08;15;12464;Belgium
545158;22655;VINTAGE RED KITCHEN CABINET;1;28/02/2011 13:28;125;15874;United Kingdom
545158;22656;VINTAGE BLUE KITCHEN CABINET;1;28/02/2011 13:28;125;15874;United Kingdom
545180;POST;POSTAGE;1;28/02/2011 14:42;18;12728;France
545181;POST;POSTAGE;1;28/02/2011 14:45;18;12509;France
545191;POST;POSTAGE;1;28/02/2011 15:39;28;12811;Portugal
545235;POST;POSTAGE;2;01/03/2011 10:31;18;12683;France
545301;POST;POSTAGE;4;01/03/2011 12:26;18;12679;France
545305;22827;RUSTIC  SEVENTEEN DRAWER SIDEBOARD;1;01/03/2011 12:58;165;15257;United Kingdom
545314;POST;POSTAGE;4;01/03/2011 14:11;15;12866;Belgium
545323;POST;POSTAGE;1;01/03/2011 14:57;40;12352;Norway
545345;22827;RUSTIC  SEVENTEEN DRAWER SIDEBOARD;1;02/03/2011 9:33;165;14180;United Kingdom
545515;POST;POSTAGE;3;03/03/2011 12:06;18;12727;France
545517;POST;POSTAGE;1;03/03/2011 12:20;18;12727;France
545533;POST;POSTAGE;2;03/03/2011 14:04;18;12524;Germany
545536;POST;POSTAGE;3;03/03/2011 14:12;15;12417;Belgium
545543;22655;VINTAGE RED KITCHEN CABINET;1;03/03/2011 14:43;125;13476;United Kingdom
545543;22656;VINTAGE BLUE KITCHEN CABINET;1;03/03/2011 14:43;125;13476;United Kingdom
545557;POST;POSTAGE;1;03/03/2011 15:30;18;12500;Germany
545570;POST;POSTAGE;1;03/03/2011 16:28;40;12817;Austria
545583;POST;POSTAGE;2;04/03/2011 9:08;18;12553;France
545585;POST;POSTAGE;1;04/03/2011 9:32;28;12541;Spain
545634;C2;CARRIAGE;1;04/03/2011 12:12;50;14911;EIRE
545647;POST;POSTAGE;1;04/03/2011 12:46;28;12547;Spain
545664;POST;POSTAGE;3;04/03/2011 15:15;28;12584;Italy
545698;22826;LOVE SEAT ANTIQUE WHITE METAL;1;06/03/2011 14:44;195;15572;United Kingdom
545706;POST;POSTAGE;1;07/03/2011 9:10;18;12712;Germany
545709;POST;POSTAGE;1;07/03/2011 9:49;18;12708;Germany
545719;22828;REGENCY MIRROR WITH SHUTTERS;2;07/03/2011 10:28;145;13344;United Kingdom
545759;22655;VINTAGE RED KITCHEN CABINET;2;07/03/2011 11:56;125;16316;United Kingdom
545759;22656;VINTAGE BLUE KITCHEN CABINET;2;07/03/2011 11:56;125;16316;United Kingdom
545854;C2;CARRIAGE;1;07/03/2011 13:51;50;14817;United Kingdom
545889;M;Manual;1;07/03/2011 16:14;45;15291;United Kingdom
545900;22826;LOVE SEAT ANTIQUE WHITE METAL;1;07/03/2011 17:42;195;17817;United Kingdom
545902;22655;VINTAGE RED KITCHEN CABINET;1;07/03/2011 17:55;125;15834;United Kingdom
545902;22656;VINTAGE BLUE KITCHEN CABINET;1;07/03/2011 17:55;125;15834;United Kingdom
545916;POST;POSTAGE;2;08/03/2011 11:46;18;12528;Germany
545933;C2;CARRIAGE;1;08/03/2011 12:04;50;13908;United Kingdom
545988;POST;POSTAGE;1;08/03/2011 12:52;18;12662;Germany
545994;POST;POSTAGE;2;08/03/2011 13:50;18;12623;Germany
546027;POST;POSTAGE;2;09/03/2011 8:09;15;12759;Netherlands
546028;22655;VINTAGE RED KITCHEN CABINET;2;09/03/2011 8:33;125;17049;United Kingdom
546088;22826;LOVE SEAT ANTIQUE WHITE METAL;1;09/03/2011 11:44;195;12881;United Kingdom
546117;M;Manual;12;09/03/2011 13:56;1;16771;United Kingdom
546134;POST;POSTAGE;2;09/03/2011 15:35;40;13493;Switzerland
546172;C2;CARRIAGE;1;10/03/2011 10:32;50;14156;EIRE
546365;POST;POSTAGE;5;11/03/2011 11:35;18;12520;Germany
546373;POST;POSTAGE;2;11/03/2011 12:00;18;12583;France
546374;M;Manual;1;11/03/2011 12:05;10;17194;United Kingdom
546426;M;Manual;1;13/03/2011 13:46;2;13708;United Kingdom
546428;POST;POSTAGE;2;13/03/2011 14:55;18;12681;France
546433;POST;POSTAGE;1;14/03/2011 8:37;15;12778;Netherlands
546434;POST;POSTAGE;4;14/03/2011 8:41;18;12383;Belgium
546479;POST;POSTAGE;3;14/03/2011 11:38;18;12682;France
546480;22656;VINTAGE BLUE KITCHEN CABINET;1;14/03/2011 11:38;295;13452;United Kingdom
546509;C2;CARRIAGE;1;14/03/2011 12:15;50;14911;EIRE
546541;C2;CARRIAGE;1;14/03/2011 15:11;50;14911;EIRE
546678;POST;POSTAGE;3;15/03/2011 16:39;18;12681;France
546728;22827;RUSTIC  SEVENTEEN DRAWER SIDEBOARD;2;16/03/2011 11:09;145;13983;United Kingdom
546737;C2;CARRIAGE;1;16/03/2011 11:52;50;13358;United Kingdom
546755;POST;POSTAGE;5;16/03/2011 13:29;28;12502;Spain
546759;POST;POSTAGE;2;16/03/2011 13:58;18;12712;Germany
546760;POST;POSTAGE;3;16/03/2011 14:00;28;12597;Spain
546765;POST;POSTAGE;1;16/03/2011 14:37;18;12437;France
546843;POST;POSTAGE;2;17/03/2011 12:40;18;12472;Germany
546851;POST;POSTAGE;7;17/03/2011 13:23;18;12480;Germany
546861;C2;CARRIAGE;1;17/03/2011 15:03;50;14911;EIRE
546862;22828;REGENCY MIRROR WITH SHUTTERS;1;17/03/2011 15:34;165;16216;United Kingdom
546878;22423;REGENCY CAKESTAND 3 TIER;20;17/03/2011 17:13;4;13631;United Kingdom
546919;POST;POSTAGE;1;18/03/2011 9:55;18;12500;Germany
546920;POST;POSTAGE;8;18/03/2011 9:55;18;12471;Germany
546925;POST;POSTAGE;3;18/03/2011 10:09;18;12647;Germany
547005;POST;POSTAGE;4;18/03/2011 14:20;18;12474;Germany
547048;C2;CARRIAGE;1;20/03/2011 11:52;50;14911;EIRE
547061;POST;POSTAGE;1;20/03/2011 13:21;15;12407;Belgium
547064;22823;CHEST NATURAL WOOD 20 DRAWERS;1;20/03/2011 13:38;125;16096;United Kingdom
547071;POST;POSTAGE;2;20/03/2011 13:59;18;12693;Germany
547085;POST;POSTAGE;1;20/03/2011 15:41;18;12600;Germany
547086;POST;POSTAGE;3;20/03/2011 15:46;40;12428;Finland
547087;POST;POSTAGE;1;20/03/2011 15:58;18;12726;France
547109;POST;POSTAGE;2;21/03/2011 11:46;15;12423;Belgium
547327;POST;POSTAGE;3;22/03/2011 11:28;18;12681;France
547365;POST;POSTAGE;1;22/03/2011 12:36;15;12775;Netherlands
547379;POST;POSTAGE;6;22/03/2011 15:13;18;12720;Germany
547383;POST;POSTAGE;3;22/03/2011 15:42;18;12613;Germany
547384;POST;POSTAGE;1;22/03/2011 15:46;18;12613;Germany
547390;POST;POSTAGE;1;22/03/2011 16:08;40;12352;Norway
547412;POST;POSTAGE;1;23/03/2011 9:42;15;12399;Belgium
547444;POST;POSTAGE;1;23/03/2011 10:55;1;12811;Portugal
547492;POST;POSTAGE;1;23/03/2011 12:06;18;12604;France
547493;POST;POSTAGE;9;23/03/2011 12:06;40;12818;Austria
